store_name,store_address,store_genre,store_dinner_price_range,store_lunch_price_range,sp1,sp2,sp3,sp4,sp5,sp6,sp7,sp8,sp9,sp10,sp11,sp12,sc1,sc2,sc3,sc4,sc5,sc6,sc7,sc8,sc9,sc10,sc11,sc12,ss1,ss2,ss3,ss4,ss5,ss6,ss7,ss8,ss9,ss10,ss11,ss12,restaurant_local_popular,restaurant_local_cnt,store_review_cnt,sn1,sn2,sn3,sn4,sn5,sn6,sn7,sn8,sn9,sn10,sn11,sn12,local_food_name,img_url,store_homepage,tabelog_url
函館国際ホテル,北海道函館市大手町5-10 , 旅館、懐石・会席料理、鉄板焼き,"14,999","9,999",3,3,3,2,2,3,3,3,1,1,1,1,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1,1,1,1,1,1,2,3,4,3,4,3,3,1.5,3,イカ　,イカ　,イカ　エビ　,エビ　,エビ　,イカ　エビ　,イカ　,イカ　,サケ　,クロマグロ　サケ　,クロマグロ　サケ　,クロマグロ　,['イカ'],https://tblg.k-img.com/restaurant/images/Rvw/156633/320x320_square_156633641.jpg,http://www.hakodate-kokusai.jp/,https://tabelog.com/hokkaido/A0105/A010501/1035427/
魚丸,北海道函館市松風町4-5 , 居酒屋,"5,999",60000,5,5,5,1,1,5,5,5,1,2,2,2,2.0,2.0,2.0,1,1,1.0,1.0,1.0,1,1.0,1.0,2.0,1,1,1,1,1,1,1,1,1,2,2,2,5,1.5,1,イカ　ホタテガイ　,イカ　ホタテガイ　,イカ　ホタテガイ　,,,イカ　,イカ　,イカ　,,クロマグロ　,クロマグロ　,クロマグロ　ホタテガイ　,['イカ'],https://tblg.k-img.com/restaurant/images/Rvw/20121/320x320_square_20121454.jpg,,https://tabelog.com/hokkaido/A0105/A010501/1026847/
らぁめん工房 かりんとう,北海道函館市花園町24-21 , ラーメン,60000,999,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,[],https://tblg.k-img.com/restaurant/images/Rvw/148514/320x320_square_148514976.jpg,,https://tabelog.com/hokkaido/A0105/A010501/1058671/
煌,北海道函館市住吉町17-1 , 懐石・会席料理,"9,999","3,999",1,1,2,2,2,2,1,1,1,1,1,1,2.5,2.5,3.5,2.5,2.5,3,2.5,2.5,1.0,1.0,2.5,3,2,2,2,1,1,1,1,1,1,2,4,4,2,2.5,2,ホタテガイ　イカ　ヒラメ　,ホタテガイ　イカ　ヒラメ　,エビ　ホタテガイ　イカ　ヒラメ　ウニ　,エビ　ウニ　アイナメ　,エビ　ウニ　アイナメ　,エビ　イカ　ウニ　アイナメ　,イカ　ウニ　アイナメ　,イカ　ウニ　アイナメ　,ウニ　,クロマグロ　,タコ　クロマグロ　タラバガニ　,ホタテガイ　タコ　クロマグロ　タラバガニ　,"['イカ', 'タコ', 'ウニ']",https://tblg.k-img.com/restaurant/images/Rvw/127114/320x320_square_127114315.jpg,http://www.e-kira.com/,https://tabelog.com/hokkaido/A0105/A010501/1003363/
マリー・カトリーヌ 丸井今井函館店,北海道函館市本町32-15 丸井今井 函館店  B1F, パン、パン・サンドイッチ（その他）,60000,999,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,,,,,,,,,,,,,[],https://tblg.k-img.com/restaurant/images/Rvw/114631/320x320_square_114631834.jpg,http://www.marie-catherine.co.jp/shop/index.html,https://tabelog.com/hokkaido/A0105/A010501/1030496/
焼肉番長,北海道函館市亀田港町58-1 , 焼肉、バイキング,60000,"1,999",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,[],https://tblg.k-img.com/restaurant/images/Rvw/166492/320x320_square_6739c3b2520dbabfe6f5656e9362f6b5.jpg,http://yakinikubancho.jp/shopinfo/,https://tabelog.com/hokkaido/A0105/A010502/1025574/
ジンギスカン テムジン 湯川店,北海道函館市湯川町1-29-4 , ジンギスカン、ホルモン、居酒屋・ダイニングバー（その他）,"3,999",60000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,,,,,,,,,,,,,[],https://tblg.k-img.com/restaurant/images/Rvw/138873/320x320_square_138873841.jpg,https://jingisukantemujin.wixsite.com/hakodate,https://tabelog.com/hokkaido/A0105/A010501/1019234/
レストランナナパパ,北海道函館市富岡町3-9-1 , 洋食、パスタ,"2,999","1,999",1,1,3,3,3,3,1,1,1,1,2,2,1.0,1.0,2.0,1.0,1.0,1.0,1,1,1.0,1.0,2.0,2.0,1,1,1,1,1,1,1,1,2,2,3,2,3,1,1,ホタテガイ　,ホタテガイ　,エビ　ホタテガイ　,エビ　,エビ　,エビ　,,,サケ　,サケ　,サケ　ズワイガニ　,ホタテガイ　ズワイガニ　,[],https://tblg.k-img.com/restaurant/images/Rvw/46876/320x320_square_46876558.jpg,http://nana-papa.net/,https://tabelog.com/hokkaido/A0105/A010501/1034290/
ラ クチーナ ヴェンティトレ,北海道函館市柳町14-23 , イタリアン、パスタ,"14,999","2,999",1,1,2,2,2,2,2,2,2,1,1,1,3,3,4,2.5,2.5,2.5,2.0,2.0,1.0,2.0,2.0,2.5,3,2,2,2,2,1,1,1,2,3,4,4,2,2.5,2,マガキ　イカ　ヤリイカ　アサリ　,マガキ　イカ　ヤリイカ　アサリ　,ウニ　マガキ　イカ　ヤリイカ　エビ　アサリ　,ウニ　エビ　アサリ　,ウニ　エビ　アサリ　,ウニ　イカ　エビ　,ウニ　イカ　,ウニ　イカ　,ウニ　,クロマグロ　アサリ　,クロマグロ　アサリ　,クロマグロ　マガキ　アサリ　,"['ウニ', 'イカ', 'ヤリイカ']",https://tblg.k-img.com/restaurant/images/Rvw/140952/320x320_square_140952914.jpg,,https://tabelog.com/hokkaido/A0105/A010501/1014060/
Hakodate Dining 備後屋,北海道函館市本町28-15 備後屋ビル, 居酒屋、ビストロ、居酒屋・ダイニングバー（その他）,"3,999",60000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,1.0,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,,,,,,,,,,,ブリ　,ブリ　,[],https://tblg.k-img.com/restaurant/images/Rvw/122347/320x320_square_122347328.jpg,http://gutz.co.jp/,https://tabelog.com/hokkaido/A0105/A010501/1003246/
白藤珈琲,北海道函館市時任町34-26 , カフェ、コーヒー専門店,60000,"1,999",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,[],https://tblg.k-img.com/restaurant/images/Rvw/156686/320x320_square_156686955.jpg,https://www.yooying.com/shirofuji.coffee,https://tabelog.com/hokkaido/A0105/A010501/1060988/
スターバックスコーヒー 函館五稜郭駅前店,北海道函館市亀田本町46-1 , カフェ,999,999,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,[],https://tblg.k-img.com/restaurant/images/Rvw/158743/320x320_square_158743036.jpg,,https://tabelog.com/hokkaido/A0105/A010501/1062239/
山下,北海道函館市末広町16-3 , ビアバー,"7,999",60000,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1.0,1.0,1,1,1,1,1,1,1,1,1,1,2,2,2,1,1,,,,,,,,,,,ブリ　,ブリ　,[],https://tblg.k-img.com/images/shared/nophoto/nophoto_320x320.png,,
なかみち食堂,北海道函館市中道1-3-13 , 定食・食堂、オムライス、レストラン（その他）,60000,999,1,1,1,1,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1,1,1,1,1,1,1,1,1.0,1,1,1,1,1,1,1,1,1,1,2,2,1,1,2,マガキ　,マガキ　,マガキ　,,,,,,,,,マガキ　,[],https://tblg.k-img.com/restaurant/images/Rvw/154328/320x320_square_154328381.jpg,,https://tabelog.com/hokkaido/A0105/A010501/1020141/
たこ焼き 菜々,北海道函館市湯川町1-26-12 , たこ焼き,60000,999,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,1.0,1,1,1,1,1,1,1,1,1,1,2,2,1,1.5,1,,,,,,,,,,,タコ　,タコ　,['タコ'],https://tblg.k-img.com/restaurant/images/Rvw/161302/320x320_square_161302401.jpg,,https://tabelog.com/hokkaido/A0105/A010501/1060620/
ふじい,北海道函館市港町1-15-26 , 洋食・欧風料理（その他）、とんかつ、パスタ,60000,999,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,エビ　,エビ　,エビ　,エビ　,,,,,,,[],https://tblg.k-img.com/restaurant/images/Rvw/139938/320x320_square_139938971.jpg,http://hakodate.mypl.net/shop/00000350070/,https://tabelog.com/hokkaido/A0105/A010501/1045655/
アシェットキャプリス,北海道函館市湯川町1-2-20 , フレンチ、イタリアン、ビストロ,"5,999","1,999",1,1,1,1,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1,1,1.0,1.0,1.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.5,1,イカ　,イカ　,イカ　,,,イカ　,イカ　,イカ　,,,,,['イカ'],https://tblg.k-img.com/restaurant/images/Rvw/21838/320x320_square_21838693.jpg,,https://tabelog.com/hokkaido/A0105/A010501/1037879/
魚一心,北海道函館市松風町3-11 , 居酒屋、魚介料理・海鮮料理,"2,999",60000,4,4,4,2,2,4,4,4,1,1,1,1,3.5,3,4,3,3.5,3.5,3.5,3.5,2.5,3.5,5,4,5,5,5,2,2,3,4,3,3,4,5,5,4,4,4,イカ　ニシン　ホタテガイ　エゾアワビ　アサリ　,イカ　ニシン　ホタテガイ　アサリ　,イカ　ホッケ　ウニ　ニシン　ホタテガイ　アサリ　,ホッケ　ウニ　アイナメ　アサリ　,ホッケ　ウニ　マボヤ　アイナメ　アサリ　,イカ　ウニ　マボヤ　アイナメ　ウバガイ　,イカ　ウニ　マボヤ　アイナメ　ウバガイ　,イカ　ウニ　マボヤ　アイナメ　ウバガイ　,ウニ　サケ　ウバガイ　,クロマグロ　シシャモ　ニシン　サケ　アサリ　,タコ　クロマグロ　シシャモ　ニシン　サケ　エゾアワビ　ブリ　アサリ　,タコ　クロマグロ　ホタテガイ　エゾアワビ　ブリ　アサリ　,"['タコ', 'イカ', 'ホッケ', 'ウニ', 'ニシン', 'ウバガイ']",https://tblg.k-img.com/restaurant/images/Rvw/161119/320x320_square_161119994.jpg,http://www.hakobura.jp/db/db-food/2009/09/post-189.html,https://tabelog.com/hokkaido/A0105/A010501/1004611/
下池英子水産,北海道函館市尾札部町314 , その他,60000,"1,999",2,2,2,1,1,2,2,2,1,1,1,1,1.0,1.0,1.0,1,1,1.0,1.0,1.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1.5,1,イカ　,イカ　,イカ　,,,イカ　,イカ　,イカ　,,,,,['イカ'],https://tblg.k-img.com/restaurant/images/Rvw/18905/320x320_square_18905151.jpg,,https://tabelog.com/hokkaido/A0105/A010501/1037410/
函館いか家,北海道函館市松風町7-5 大門横丁, 餃子、中華料理、居酒屋,"1,999",60000,5,5,5,1,1,5,5,5,1,1,1,1,1.0,1.0,1.0,1,1,1.0,1.0,1.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1.5,2,イカ　,イカ　,イカ　,,,イカ　,イカ　,イカ　,,,,,['イカ'],https://tblg.k-img.com/restaurant/images/Rvw/139244/320x320_square_139244181.jpg,http://www.hakodate-yatai.com/shops/ikaya/,https://tabelog.com/hokkaido/A0105/A010501/1026488/
函館パン エスポワール&札幌どんぐり,北海道函館市亀田本町46-8 , パン,60000,999,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,[],https://tblg.k-img.com/restaurant/images/Rvw/164796/320x320_square_fa69045e595d259a0740c36c05d4769c.jpg,http://pan-espoir.com/index.html,https://tabelog.com/hokkaido/A0105/A010501/1064590/
ハコダテ ヌードルズ 炎陣,北海道函館市若松町14-10 , ラーメン,999,60000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,エビ　,エビ　,エビ　,エビ　,,,,,,,[],https://tblg.k-img.com/restaurant/images/Rvw/158936/320x320_square_158936949.jpg,,https://tabelog.com/hokkaido/A0105/A010501/1060722/
RAMAI 函館桔梗店,北海道函館市桔梗2丁目15-21 , スープカレー、インドネシア料理,60000,"1,999",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,,,,,,,,,,,,,[],https://tblg.k-img.com/restaurant/images/Rvw/135899/320x320_square_135899130.jpg,http://www.ramai.co.jp/,https://tabelog.com/hokkaido/A0105/A010502/1010322/
馬子とやすべ,北海道函館市若松町9-15 どんぶり横丁市場, 海鮮丼、魚介料理・海鮮料理,60000,"1,999",4,4,4,4,4,4,4,4,4,1,1,2,2.0,2.0,3.5,2.5,2.5,2.5,2.0,2.0,2.0,1.0,1.0,1.0,3,2,3,2,3,3,4,2,2,4,5,5,4,2.5,4,イカ　ホタテガイ　,イカ　ホタテガイ　,ウニ　エビ　イカ　ホタテガイ　ホッケ　,ウニ　エビ　ホッケ　,ウニ　エビ　ホッケ　,ウニ　エビ　イカ　,ウニ　イカ　,ウニ　イカ　,ウニ　サケ　,サケ　,サケ　,ホタテガイ　,"['ウニ', 'イカ', 'ホッケ']",https://tblg.k-img.com/restaurant/images/Rvw/48298/320x320_square_48298214.jpg,http://www8.plala.or.jp/makotoyasube/,https://tabelog.com/hokkaido/A0105/A010501/1004295/
とんかつ かつきち 昭和タウンプラザ店,北海道函館市昭和1-29-2 ホクレンショップ, とんかつ、かつ丼・かつ重、コロッケ・フライ,"1,999",999,1,1,3,3,3,3,1,1,1,1,1,1,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1.5,1,イカ　,イカ　,エビ　イカ　,エビ　,エビ　,エビ　イカ　,イカ　,イカ　,,,,,['イカ'],https://tblg.k-img.com/restaurant/images/Rvw/154598/320x320_square_154598346.jpg,https://www.hk-r.jp/,https://tabelog.com/hokkaido/A0105/A010501/1056449/
甘味処 抹茶茶房 ハコビバ店,北海道函館市若松町12-8 ハコビバ, 甘味処,60000,999,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,[],https://tblg.k-img.com/restaurant/images/Rvw/138628/320x320_square_138628368.jpg,,https://tabelog.com/hokkaido/A0105/A010501/1063557/
成吉思汗物語 らむ若,北海道函館市本町9-28 寿ビル 1F, ジンギスカン、ホルモン、焼肉,"3,999",60000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,[],https://tblg.k-img.com/restaurant/images/Rvw/81395/320x320_square_81395799.jpg,,https://tabelog.com/hokkaido/A0105/A010501/1056479/
むかしのアガシの店,北海道函館市松風町3-11 , 韓国料理、居酒屋,"1,999",60000,1,1,1,1,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1,1.0,2.0,2.0,2.0,1,1,1.0,1.0,1,1,1,1,1,1,1,1,1,1,2,2,1,1.5,1,イカ　,イカ　,イカ　,,マボヤ　,マボヤ　イカ　,マボヤ　イカ　,マボヤ　イカ　,,,ブリ　,ブリ　,['イカ'],https://tblg.k-img.com/restaurant/images/Rvw/164072/320x320_square_45c4c30d9d75a7140dbb904fac06d7ac.jpg,http://gourmet.hakonavi.ne.jp/asian/agashi/index.html,https://tabelog.com/hokkaido/A0105/A010501/1038942/
はこ民 いか太郎,北海道函館市本町4-15 , 居酒屋,"2,999",60000,5,5,5,1,1,5,5,5,1,1,1,1,2.5,2.5,3.5,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2,2,3,2,2,1,1,1,2,3,3,2,5,2.5,2,イカ　ヤリイカ　ホタテガイ　,イカ　ヤリイカ　ホタテガイ　,イカ　ヤリイカ　ホタテガイ　ホッケ　エビ　,ホッケ　エビ　,ホッケ　エビ　,イカ　エビ　,イカ　,イカ　,サケ　,クロマグロ　サケ　,クロマグロ　サケ　,ホタテガイ　クロマグロ　,"['イカ', 'ヤリイカ', 'ホッケ']",https://tblg.k-img.com/restaurant/images/Rvw/125202/320x320_square_125202056.jpg,http://www.ikatarou.jp/,https://tabelog.com/hokkaido/A0105/A010501/1030744/
ほっともっと 函館宮前店,北海道函館市宮前町24-1 , 弁当,999,60000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,[],https://tblg.k-img.com/restaurant/images/Rvw/6247/320x320_square_6247798.jpg,,https://tabelog.com/hokkaido/A0105/A010501/1028945/
茶房 無垢里,北海道函館市元町13-14 , 甘味処,60000,999,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,[],https://tblg.k-img.com/restaurant/images/Rvw/139703/320x320_square_139703291.jpg,http://www.hakobura.jp/db/db-food/2011/12/post-238.html,https://tabelog.com/hokkaido/A0105/A010501/1027787/
ラーメン山岡家 函館万代店,北海道函館市万代町7-14 , ラーメン、つけ麺,999,999,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,1.0,1,1,1,1,1,1,1,1,1,1,2,2,1,1,2,,,,,,,,,,,ブリ　,ブリ　,[],https://tblg.k-img.com/restaurant/images/Rvw/151189/320x320_square_151189669.jpg,https://www.yamaokaya.com/,https://tabelog.com/hokkaido/A0105/A010501/1056217/
さとほろ,北海道函館市昭和2-18-13 , デリカテッセン,60000,999,3,3,5,5,5,5,1,1,1,1,1,3,2.5,2.5,2.5,1.0,1.0,2.0,1.0,1.0,1,1,1,2.0,2,2,1,1,1,1,1,1,1,1,1,2,5,1.5,1,ホタテガイ　イカ　マダラ　,ホタテガイ　イカ　マダラ　,ホタテガイ　エビ　イカ　,エビ　,エビ　,エビ　イカ　,イカ　,イカ　,,,,ホタテガイ　マダラ　,['イカ'],https://tblg.k-img.com/restaurant/images/Rvw/96051/320x320_square_96051819.jpg,,https://tabelog.com/hokkaido/A0105/A010501/1042290/
やきとり酒場 夕焼けハイボール,北海道函館市本町32-8 , 居酒屋、焼鳥、鳥料理,"2,999",60000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,[],https://tblg.k-img.com/restaurant/images/Rvw/106339/320x320_square_106339022.jpg,,https://tabelog.com/hokkaido/A0105/A010501/1061135/
お好み焼き １０５,北海道函館市湯川町2-26-17 , お好み焼き,60000,"1,999",1,1,1,1,1,1,1,1,1,1,1,1,2.0,2.0,2.5,1.0,1.0,2.0,1.0,1.0,1,1,1,1.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1.5,1,イカ　ホタテガイ　,イカ　ホタテガイ　,イカ　エビ　ホタテガイ　,エビ　,エビ　,イカ　エビ　,イカ　,イカ　,,,,ホタテガイ　,['イカ'],https://tblg.k-img.com/restaurant/images/Rvw/135100/320x320_square_135100454.jpg,,https://tabelog.com/hokkaido/A0105/A010501/1007066/
プティメルヴィーユ 金森赤レンガ倉庫ＢＡＹはこだて店,北海道函館市豊川町11-5 , カフェ、ケーキ、ソフトクリーム,"1,999","1,999",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,1,1,3,,,,,,,,,,,,,[],https://tblg.k-img.com/images/shared/nophoto/nophoto_320x320.png,https://www.petite-merveille.jp/,
スターバックス・コーヒー 函館ベイサイド店,北海道函館市末広町 24-6 函館西波止場, コーヒー専門店、カフェ、パン・サンドイッチ（その他）,999,999,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,,,,,,,,,,,,,[],https://tblg.k-img.com/restaurant/images/Rvw/161867/320x320_square_161867902.jpg,http://www.starbucks.co.jp/store/search/detail.php?id=1012,https://tabelog.com/hokkaido/A0105/A010501/1030138/
ハコダテサウルス バルゴン 中島町店,北海道函館市中島町14-9 , クレープ、カフェ,60000,999,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,[],https://tblg.k-img.com/images/shared/nophoto/nophoto_320x320.png,http://ameblo.jp/machikado-cafe/entry-11758972388.html,
そばと酒　柏木町三貞,北海道函館市柏木町7-32 , そば、うどん,999,60000,1,1,1,1,1,1,1,1,1,1,1,1,1.0,1.0,2.0,1.0,1.0,2.5,2.0,2.0,1.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,イカ　,イカ　,イカ　エビ　,エビ　,エビ　,イカ　ウバガイ　エビ　,イカ　ウバガイ　,イカ　ウバガイ　,ウバガイ　,,,,"['イカ', 'ウバガイ']",https://tblg.k-img.com/restaurant/images/Rvw/112164/320x320_square_112164208.jpg,,https://tabelog.com/hokkaido/A0105/A010501/1014483/
串カツ田中 函館五稜郭店,北海道函館市本町24-5 , 串揚げ・串かつ,"1,999",60000,1,1,1,1,1,1,1,1,1,1,1,1,1.0,1.0,2.0,1.0,1.0,1.0,1,1,1,1,1.0,1.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,ワカサギ　,ワカサギ　,エビ　ワカサギ　,エビ　,エビ　,エビ　,,,,,ワカサギ　,ワカサギ　,[],https://tblg.k-img.com/restaurant/images/Rvw/146025/320x320_square_146025287.jpg,,https://tabelog.com/hokkaido/A0105/A010501/1059002/
まるしん,北海道函館市宮前町35-5 , 居酒屋,"3,999",60000,3,3,3,1,1,1,1,1,3,3,3,3,2.5,2.5,2.5,1,1,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2,2,2,1,1,1,1,1,2,3,3,2,3,2,1,ホテイウオ　イカ　ヒラメ　,ホテイウオ　イカ　ヒラメ　,ホテイウオ　イカ　ヒラメ　,,,イカ　,イカ　,イカ　,サケ　,クロマグロ　サケ　,クロマグロ　サケ　,ホテイウオ　クロマグロ　,"['ホテイウオ', 'イカ']",https://tblg.k-img.com/restaurant/images/Rvw/5555/320x320_square_5555788.jpg,http://www.hakomin.org/c/com/marushin/,https://tabelog.com/hokkaido/A0105/A010501/1016445/
ハセガワストア ベイエリア店,北海道函館市末広町23-5 , その他,999,999,1,1,1,1,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1,1,1.0,1.0,1.0,1,1,1,1,2,2,2,1,1,1,3,3,2,2,3,2,1,1.5,5,イカ　,イカ　,イカ　,,,イカ　,イカ　,イカ　,,,,,['イカ'],https://tblg.k-img.com/restaurant/images/Rvw/44383/320x320_square_44383190.jpg,http://www.hasesuto.co.jp/,https://tabelog.com/hokkaido/A0105/A010501/1000210/
ラーメン八戒,北海道函館市深堀町13-6 , ラーメン、中華料理、定食・食堂,60000,999,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,[],https://tblg.k-img.com/restaurant/images/Rvw/112098/320x320_square_112098514.jpg,,https://tabelog.com/hokkaido/A0105/A010501/1011920/
四季料理みしな,北海道函館市本町31-6 , 寿司、天ぷら、日本酒バー,"2,999","1,999",1,1,2,2,2,2,1,1,1,2,2,2,2.0,2.0,2.5,1.0,1.0,2.5,2.0,2.0,1.0,1.0,2.0,2.5,1,1,1,1,1,1,1,1,1,2,3,3,2,2,2,イカ　ホタテガイ　,イカ　ホタテガイ　,エビ　イカ　ホタテガイ　,エビ　,エビ　,エビ　ウバガイ　イカ　,ウバガイ　イカ　,ウバガイ　イカ　,ウバガイ　,クロマグロ　,クロマグロ　ズワイガニ　,クロマグロ　ズワイガニ　ホタテガイ　,"['ウバガイ', 'イカ']",https://tblg.k-img.com/restaurant/images/Rvw/165907/320x320_square_7d02d858e0af99951be1fbc1a8b28088.jpg,http://shikiryorimishina.favy.jp,https://tabelog.com/hokkaido/A0105/A010501/1021666/
究 函館宮前店,北海道函館市宮前町31-2 , そば、ハンバーグ、ラーメン,60000,"1,999",1,1,1,1,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1,1,1.0,1.0,1.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.5,2,イカ　,イカ　,イカ　,,,イカ　,イカ　,イカ　,,,,,['イカ'],https://tblg.k-img.com/restaurant/images/Rvw/138618/320x320_square_138618611.jpg,http://o-anist.com/company/,https://tabelog.com/hokkaido/A0105/A010501/1026520/
味彩食堂,北海道函館市五稜郭町29-22 , 定食・食堂、パスタ、喫茶店,999,999,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,,,エビ　,エビ　,エビ　,エビ　,,,,,,,[],https://tblg.k-img.com/restaurant/images/Rvw/32547/320x320_square_32547134.jpg,http://www.ajisai.tv/,https://tabelog.com/hokkaido/A0105/A010501/1046501/
