store_name,store_address,store_genre,store_dinner_price_range,store_lunch_price_range,sp1,sp2,sp3,sp4,sp5,sp6,sp7,sp8,sp9,sp10,sp11,sp12,sc1,sc2,sc3,sc4,sc5,sc6,sc7,sc8,sc9,sc10,sc11,sc12,ss1,ss2,ss3,ss4,ss5,ss6,ss7,ss8,ss9,ss10,ss11,ss12,restaurant_local_popular,restaurant_local_cnt,store_review_cnt,sn1,sn2,sn3,sn4,sn5,sn6,sn7,sn8,sn9,sn10,sn11,sn12,local_food_name,img_url,store_homepage,tabelog_url
がたろ,北海道函館市五稜郭町1-6 , 居酒屋,"3,999",60000,1,1,1,1,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.5,2,2,1,1,1,1,1,1,1,2,3,4,1,1.5,1,マナマコ　,マナマコ　,ウニ　,ウニ　,マボヤ　ウニ　,マボヤ　ウニ　,マボヤ　ウニ　,マボヤ　ウニ　,ウニ　,クロマグロ　,クロマグロ　ブリ　,マナマコ　クロマグロ　ブリ　,['ウニ'],https://tblg.k-img.com/restaurant/images/Rvw/151569/320x320_square_151569961.jpg,,https://tabelog.com/hokkaido/A0105/A010501/1003119/
すしえもん 鍛冶店,北海道函館市鍛冶1-32-5 , 回転寿司,"1,999","1,999",1,1,2,2,2,2,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,1,1,1,1.0,2.0,2.0,1,1,1,1,1,1,1,1,1,2,3,3,2,1,1,,,エビ　,エビ　,エビ　,エビ　,,,,クロマグロ　,ブリ　クロマグロ　,ブリ　クロマグロ　,[],https://tblg.k-img.com/restaurant/images/Rvw/166558/320x320_square_211514992201787dedf06a3ca2198e05.jpg,http://www.aix-group.co.jp/food/sushi/,https://tabelog.com/hokkaido/A0105/A010501/1056603/
ハセガワストア 中道店,北海道函館市中道2-14-16 , その他,999,999,1,1,1,1,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1,1,1.0,1.0,1.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1.5,2,イカ　,イカ　,イカ　,,,イカ　,イカ　,イカ　,,,,,['イカ'],https://tblg.k-img.com/restaurant/images/Rvw/163693/320x320_square_28686c3bfea7aec2950be34de05dac60.jpg,http://www.hasesuto.co.jp/,https://tabelog.com/hokkaido/A0105/A010501/1023104/
勇旬 いか太郎,北海道函館市若松町18-23 , 居酒屋、魚介料理・海鮮料理、ジンギスカン,"2,999",60000,5,5,5,1,1,5,5,5,1,1,1,1,3.5,3,4.5,3,3,3.5,3.5,3.5,2.0,1,1,2.0,4,2,3,2,2,1,2,2,1,2,5,5,5,4,2,イカ　マガキ　ホタテガイ　コマイ　ヤリイカ　,イカ　マガキ　ホタテガイ　ヤリイカ　,イカ　ホッケ　マガキ　ホタテガイ　エビ　ヤリイカ　ウニ　,ホッケ　エビ　ウニ　アイナメ　,ホッケ　エビ　ウニ　アイナメ　,イカ　ウバガイ　エビ　ウニ　アイナメ　,イカ　ウバガイ　スルメイカ　ウニ　アイナメ　,イカ　ウバガイ　スルメイカ　ウニ　アイナメ　,ウバガイ　ウニ　,,,マガキ　ホタテガイ　,"['イカ', 'ホッケ', 'ウバガイ', 'ヤリイカ', 'スルメイカ', 'ウニ']",https://tblg.k-img.com/restaurant/images/Rvw/109059/320x320_square_109059639.jpg,http://www.ikatarou.jp/,https://tabelog.com/hokkaido/A0105/A010501/1007021/
もりもと イトーヨーカドー函館,北海道函館市三原1-3-1 イトーヨーカドー 1F, パン、洋菓子（その他）,60000,"1,999",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,[],https://tblg.k-img.com/restaurant/images/Rvw/157061/320x320_square_157061375.jpg,https://www.haskapp.co.jp/,https://tabelog.com/hokkaido/A0105/A010501/1056467/
きそば いがら志,北海道函館市柏木町24-14 , そば、うどん,60000,999,5,5,5,1,1,5,5,5,1,1,1,1,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1.5,1,イカ　,イカ　,イカ　エビ　,エビ　,エビ　,イカ　エビ　,イカ　,イカ　,,,,,['イカ'],https://tblg.k-img.com/restaurant/images/Rvw/114571/320x320_square_114571381.jpg,,https://tabelog.com/hokkaido/A0105/A010501/1014545/
あぐりスタンド,北海道函館市若松町9-22 函館朝市ひろば 1F, ジュースバー、スープ,60000,999,1,1,1,1,1,1,1,1,1,1,1,1,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,イカ　,イカ　,イカ　ウニ　,ウニ　,ウニ　,イカ　ウニ　,イカ　ウニ　,イカ　ウニ　,ウニ　,,,,"['イカ', 'ウニ']",https://tblg.k-img.com/restaurant/images/Rvw/122390/320x320_square_122390398.jpg,http://www.hakodate-asaichi.com/,https://tabelog.com/hokkaido/A0105/A010501/1045149/
シャトー・ド・ラ・ポンプ,北海道函館市本町7-22 , ワインバー,"9,999",60000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,[],https://tblg.k-img.com/restaurant/images/Rvw/83802/320x320_square_83802620.jpg,http://chateaudelapompe.blog83.fc2.com/,https://tabelog.com/hokkaido/A0105/A010501/1026244/
はこだて海鮮倶楽部,北海道函館市末広町24-6 , 魚介料理・海鮮料理,"1,999",60000,4,4,4,2,2,4,4,4,2,1,1,1,2.0,2.0,3,2.0,2.0,2.0,2.0,2.5,2.0,1.0,1.0,1,1,1,2,2,2,1,1,2,2,1,1,1,4,3,1,イカ　ニシン　,イカ　ニシン　,イカ　ウニ　ホッケ　ニシン　,ウニ　ホッケ　,ウニ　ホッケ　,イカ　ウニ　,イカ　ウニ　,イカ　ウニ　サンマ　,ウニ　サンマ　,ニシン　,ニシン　,,"['イカ', 'ウニ', 'ホッケ', 'ニシン']",https://tblg.k-img.com/restaurant/images/Rvw/9030/320x320_square_9030954.jpg,,https://tabelog.com/hokkaido/A0105/A010501/1000211/
手打ち蕎麦 蔵山,北海道函館市本町34-14 , そば,60000,"1,999",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,[],https://tblg.k-img.com/restaurant/images/Rvw/113765/320x320_square_113765373.jpg,,https://tabelog.com/hokkaido/A0105/A010501/1062423/
きくよ食堂 本店,北海道函館市若松町11-15 , 海鮮丼、魚介料理・海鮮料理、定食・食堂,60000,"1,999",3,3,5,5,5,5,5,5,5,1,1,3,2.0,2.0,3.5,2.5,3,3,2.5,2.0,2.0,1.0,2.0,2.0,4,3,3,3,4,5,5,2,2,3,5,5,5,2.5,5,イカ　ホタテガイ　,イカ　ホタテガイ　,イカ　ウニ　ホタテガイ　エビ　ホッケ　,ウニ　エビ　ホッケ　,ウニ　エビ　ベニザケ　ホッケ　,イカ　ウニ　エビ　ベニザケ　,イカ　ウニ　ベニザケ　,イカ　ウニ　,ウニ　サケ　,サケ　,サケ　ブリ　,ホタテガイ　ブリ　,"['イカ', 'ウニ', 'ホッケ']",https://tblg.k-img.com/restaurant/images/Rvw/23782/320x320_square_23782038.jpg,http://www.hakodate-kikuyo.com,https://tabelog.com/hokkaido/A0105/A010501/1000258/
パティスリー メゾン フジヤ,北海道函館市本町17-2 ヴィルヌーブ五稜郭 2F, ケーキ、洋菓子（その他）,60000,"1,999",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,[],https://tblg.k-img.com/images/shared/nophoto/nophoto_320x320.png,http://maison-fujiya.com/patisserie_maison_fujiya.html,https://tabelog.com/hokkaido/A0105/A010501/1068754/
くいもんやのせ,北海道函館市昭和1-26-25 , 居酒屋、創作料理,"3,999",60000,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1.0,1.0,1,1,1,1,1,1,1,1,1,1,2,2,2,1.5,1,,,,,,,,,,,タコ　,タコ　,['タコ'],https://tblg.k-img.com/images/shared/nophoto/nophoto_320x320.png,,
チャイナテイブル北斗星,北海道函館市元町20-17 , 中華料理、アジア・エスニック料理（その他）、バー・お酒（その他）,"14,999",60000,3,3,5,5,5,5,3,3,1,1,3,3,3,2.5,3,1.0,1.0,2.0,1.0,1.0,1,1.0,2.0,2.5,3,2,2,1,1,1,1,1,1,2,3,3,5,1.5,1,イカ　ホタテガイ　ヒラメ　エゾアワビ　,イカ　ホタテガイ　ヒラメ　,エビ　イカ　ホタテガイ　ヒラメ　,エビ　,エビ　,エビ　イカ　,イカ　,イカ　,,クロマグロ　,エゾアワビ　クロマグロ　,ホタテガイ　エゾアワビ　クロマグロ　,['イカ'],https://tblg.k-img.com/restaurant/images/Rvw/104127/320x320_square_104127662.jpg,http://www.hokutosei.biz/chainateiburu_bei_dou_xing/Home.html,https://tabelog.com/hokkaido/A0105/A010501/1008504/
明治パーラー,北海道函館市本通2丁目29-1 , パフェ、フルーツパーラー、カフェ,60000,999,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,,,エビ　,エビ　,エビ　,エビ　,,,,,,,[],https://tblg.k-img.com/restaurant/images/Rvw/136969/320x320_square_136969176.jpg,,https://tabelog.com/hokkaido/A0105/A010501/1028414/
ぱんだ,北海道函館市若松町18-4 , ラーメン、カレーライス,999,999,2,2,2,2,2,1,1,1,1,2,2,2,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1.0,1.0,1.0,1,1,1,1,1,1,1,1,1,1,2,2,2,1,2,アサリ　,アサリ　,アサリ　,アサリ　,アサリ　,,,,,アサリ　,アサリ　,アサリ　,[],https://tblg.k-img.com/restaurant/images/Rvw/155100/320x320_square_155100005.jpg,http://www.hakobura.jp/db/db-food/2008/12/post-34.html,https://tabelog.com/hokkaido/A0105/A010501/1010352/
吉田商店,北海道函館市新川町24-1 , スープカレー,"1,999","1,999",1,1,1,1,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1,1,1,1.0,1.0,1.0,1,1,1.0,1,1,1,1,1,1,2,2,2,1,2,2,1,1,4,マガキ　,マガキ　,マガキ　,,,,ガゴメ　,ガゴメ　,ガゴメ　,,,マガキ　,[],https://tblg.k-img.com/restaurant/images/Rvw/149720/320x320_square_149720792.jpg,http://yoshidashowten.com/,https://tabelog.com/hokkaido/A0105/A010501/1001056/
旬味 千,北海道函館市梁川町22-22 , 居酒屋、ふぐ、くじら料理,"9,999",60000,1,1,1,1,1,1,1,1,2,2,2,1,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1,1,1,1,1,1,1,1,1,2,2,2,1,2,1,1,,,,,,,,,サケ　,サケ　,サケ　,,[],https://tblg.k-img.com/restaurant/images/Rvw/13265/320x320_square_13265950.jpg,http://www.w-across.jp/sen,https://tabelog.com/hokkaido/A0105/A010501/1002060/
函館麺屋 四代目,北海道函館市松風町6-10 , ラーメン,999,999,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,,,,,,,,,,,,,[],https://tblg.k-img.com/restaurant/images/Rvw/165487/320x320_square_4c402d27ee9ad40b171e0cc298c27127.jpg,,https://tabelog.com/hokkaido/A0105/A010501/1052296/
居酒屋 花笑豊,北海道函館市松風町5-11 , 居酒屋,"1,999","1,999",2,2,2,1,1,1,1,1,1,2,2,1,1.0,1.0,1.0,1,1,1,1,1,1,1.0,1.0,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1.5,1,ニシン　,ニシン　,ニシン　,,,,,,,ニシン　,ニシン　,,['ニシン'],https://tblg.k-img.com/restaurant/images/Rvw/154662/320x320_square_154662405.jpg,,https://tabelog.com/hokkaido/A0105/A010501/1053714/
きたわせ,北海道函館市松陰町10-16 , そば、居酒屋,60000,"1,999",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,1,1,1,1,1.0,1.0,1,1,1,1,1,1,1,1,1,1,2,2,1,1.5,2,,,エビ　,エビ　,エビ　,エビ　,,,,,タコ　,タコ　,['タコ'],https://tblg.k-img.com/restaurant/images/Rvw/111457/320x320_square_111457902.jpg,http://www.kitawasesoba.com/,https://tabelog.com/hokkaido/A0105/A010501/1007786/
いっせきにちょう　函館朝市店,北海道函館市若松町9-19 , 魚介料理・海鮮料理、居酒屋,60000,"1,999",4,4,4,3,3,3,3,3,3,1,1,4,2.5,2.5,3.5,2.0,2.5,3.5,3,3,2.0,1,1,2.0,1,1,1,1,1,1,1,1,1,1,1,1,4,2.5,1,イカ　ホタテガイ　マガキ　,イカ　ホタテガイ　マガキ　,イカ　ホタテガイ　エビ　ウニ　マガキ　,エビ　ウニ　,エビ　ウニ　マボヤ　,イカ　エビ　ウニ　マボヤ　ウバガイ　,イカ　ウニ　マボヤ　ウバガイ　,イカ　ウニ　マボヤ　ウバガイ　,ウニ　ウバガイ　,,,ホタテガイ　マガキ　,"['イカ', 'ウニ', 'ウバガイ']",https://tblg.k-img.com/restaurant/images/Rvw/129897/320x320_square_129897456.jpg,,https://tabelog.com/hokkaido/A0105/A010501/1041328/
ルフナ,北海道函館市本町4-20 , 紅茶専門店、スイーツ（その他）、洋菓子（その他）,60000,"1,999",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,[],https://tblg.k-img.com/restaurant/images/Rvw/8568/320x320_square_8568566.jpg,,https://tabelog.com/hokkaido/A0105/A010501/1020579/
北海,北海道函館市弁天町19-1 , 寿司、居酒屋,60000,"1,999",2,2,5,5,5,5,1,1,1,3,3,3,1.0,1.0,3,2.5,2.5,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1,1,2,2,2,1,1,1,1,2,2,2,5,2,1,ホタテガイ　,ホタテガイ　,ホタテガイ　エビ　ホッケ　ウニ　,エビ　ホッケ　ウニ　,エビ　ホッケ　ウニ　,エビ　ウニ　,ウニ　,ウニ　,ウニ　,クロマグロ　,クロマグロ　,クロマグロ　ホタテガイ　,"['ホッケ', 'ウニ']",https://tblg.k-img.com/restaurant/images/Rvw/144417/320x320_square_144417698.jpg,,https://tabelog.com/hokkaido/A0105/A010501/1013771/
月夜のうさぎ,北海道函館市戸倉町34-5 , 居酒屋、カレー（その他）、創作料理,"1,999","1,999",1,1,1,1,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1,1,1.0,1.0,1.0,1,1.0,2.0,2.0,1,1,1,1,1,1,1,1,1,2,3,3,1,2,2,イカ　,イカ　,イカ　,,,イカ　,イカ　,イカ　,,クロマグロ　,タコ　クロマグロ　,タコ　クロマグロ　,"['イカ', 'タコ']",https://tblg.k-img.com/restaurant/images/Rvw/162290/320x320_square_162290663.jpg,http://www.tsukiyonousagi.com/m/,https://tabelog.com/hokkaido/A0105/A010501/1002756/
小向　ホルモン,北海道函館市昭和3丁目2-7 , その他肉料理、ホルモン,60000,999,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,[],https://tblg.k-img.com/restaurant/images/Rvw/37618/320x320_square_37618947.jpg,,https://tabelog.com/hokkaido/A0105/A010501/1038117/
gram ベイエリア函館店,北海道函館市末広町12-3 , パンケーキ、カフェ、サンドイッチ,60000,"1,999",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,,,,,,,,,,,,,[],https://tblg.k-img.com/restaurant/images/Rvw/138737/320x320_square_138737419.jpg,https://www.cafe-gram.com/sp/shop/shop_detail/bayarea_hakodate.html,https://tabelog.com/hokkaido/A0105/A010501/1060110/
弁財船,北海道函館市若松町18-17 , 定食・食堂、ラーメン,999,999,5,5,5,1,1,5,5,5,1,1,1,2,2.0,2.0,3.5,2.5,3,3,2.5,2.5,2.5,2.5,3,2.5,2,2,3,2,3,2,3,3,3,4,5,4,5,3,3,イカ　ホタテガイ　,イカ　ホタテガイ　,イカ　ホタテガイ　ホッケ　ウニ　エビ　,ホッケ　ウニ　エビ　,ホッケ　ベニザケ　ウニ　エビ　,イカ　ベニザケ　ウニ　エビ　,イカ　ベニザケ　ウニ　,イカ　ウニ　サンマ　,サケ　ウニ　サンマ　,サケ　クロマグロ　シシャモ　,サケ　クロマグロ　タコ　シシャモ　,ホタテガイ　クロマグロ　タコ　,"['イカ', 'ホッケ', 'ウニ', 'タコ']",https://tblg.k-img.com/restaurant/images/Rvw/128990/320x320_square_128990525.jpg,,https://tabelog.com/hokkaido/A0105/A010501/1005007/
はる鮨,北海道函館市若松町18-17 , 寿司,"7,999",60000,4,1,5,5,5,5,5,5,5,1,4,4,2.0,1.0,2.5,2.0,2.0,2.0,1.0,1.0,1.0,1.0,2.5,2.5,3,2,2,1,1,1,1,1,1,2,4,4,5,2,1,エゾアワビ　ヒラメ　,ヒラメ　,ウニ　エビ　ヒラメ　,ウニ　エビ　,ウニ　エビ　,ウニ　エビ　,ウニ　,ウニ　,ウニ　,クロマグロ　,エゾアワビ　タコ　クロマグロ　,エゾアワビ　タコ　クロマグロ　,"['ウニ', 'タコ']",https://tblg.k-img.com/restaurant/images/Rvw/98905/320x320_square_98905150.jpg,,https://tabelog.com/hokkaido/A0105/A010501/1045569/
カントリーボーン,北海道函館市元町6-14 , 旅館,60000,"5,999",3,3,3,1,1,3,3,3,2,2,2,2,2.0,2.0,2.0,1,1,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1,1,1,1,1,1,1,1,2,2,3,2,3,2,1,イカ　ホタテガイ　,イカ　ホタテガイ　,イカ　ホタテガイ　,,,イカ　,イカ　,イカ　,サケ　,サケ　,タコ　サケ　,タコ　ホタテガイ　,"['イカ', 'タコ']",https://tblg.k-img.com/restaurant/images/Rvw/10060/320x320_square_10060259.jpg,http://www.tabi-hokkaido.co.jp/p.countryborn/,https://tabelog.com/hokkaido/A0105/A010501/1009363/
宗家源吉兆庵 丸井今井函館店,北海道函館市本町32番15号 , 和菓子,60000,999,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,[],https://tblg.k-img.com/restaurant/images/Rvw/157417/320x320_square_157417088.jpg,,https://tabelog.com/hokkaido/A0105/A010501/1031226/
油そば かたぶら ハコビバ店,北海道函館市若松町12-8 ハコビバ, 油そば,999,999,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,[],https://tblg.k-img.com/restaurant/images/Rvw/136917/320x320_square_136917724.jpg,,https://tabelog.com/hokkaido/A0105/A010501/1063560/
ガトーフレーズ,北海道函館市富岡町2-66-2 ピアコート21 1F, ケーキ,60000,999,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,[],https://tblg.k-img.com/restaurant/images/Rvw/128851/320x320_square_128851788.jpg,,https://tabelog.com/hokkaido/A0105/A010501/1064238/
Cheese Cheers Cafe 函館店,北海道函館市本町8-11 1F, バル・バール、カフェ、居酒屋,"4,999","1,999",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,[],https://tblg.k-img.com/restaurant/images/Rvw/121635/320x320_square_121635781.jpg,http://cccshibuya.main.jp/#,https://tabelog.com/hokkaido/A0105/A010501/1063244/
リストランテ ボンナターレ,北海道函館市豊川町11-5 , イタリアン、パスタ、ワインバー,"4,999","1,999",1,1,1,1,1,1,1,1,1,1,1,1,2.0,2.0,2.0,1,1,1.0,1.0,1.0,1,1,1,1.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1.5,1,イカ　ホタテガイ　,イカ　ホタテガイ　,イカ　ホタテガイ　,,,イカ　,イカ　,イカ　,,,,ホタテガイ　,['イカ'],https://tblg.k-img.com/restaurant/images/Rvw/111029/320x320_square_111029763.jpg,https://lilanote-church.com/rbn/　,https://tabelog.com/hokkaido/A0105/A010501/1061964/
函館麺や 一文字 亀田本町店,北海道函館市亀田本町65-24(5号線沿い) , ラーメン、つけ麺,60000,999,1,1,2,2,2,2,1,1,1,1,1,1,1.0,1.0,2.0,1.0,1.0,1.0,1,1,1,1,1,1.0,1,1,1,1,1,1,1,2,2,1,1,1,2,1,2,マガキ　,マガキ　,マガキ　エビ　,エビ　,エビ　,エビ　,,,,,,マガキ　,[],https://tblg.k-img.com/restaurant/images/Rvw/138364/320x320_square_138364395.jpg,http://www.ichi-monji.com/,https://tabelog.com/hokkaido/A0105/A010501/1028491/
ドリップドロップ,北海道函館市末広町4-19 函館市地域交流まちづくりセンター 1F, カフェ、コーヒー専門店,999,60000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1,1,1,1,1,1,1,1,1,2,2,2,1,1,1,1,,,,,,,,,サケ　,サケ　,サケ　,,[],https://tblg.k-img.com/restaurant/images/Rvw/117382/320x320_square_117382714.jpg,http://hakomachi.com/cafe/,https://tabelog.com/hokkaido/A0105/A010501/1040210/
海鮮処 函館山,北海道函館市松風町10-15 , 居酒屋、魚介料理・海鮮料理,"3,999",60000,5,5,5,2,2,5,5,5,2,1,1,1,4.5,4,5,2.5,2.5,2.5,2.0,2.5,2.0,2.5,4,4.5,5,5,4,3,4,4,5,3,3,4,5,5,5,4.5,4,イカ　マガキ　ホタテガイ　ニシン　ホテイウオ　エゾアワビ　ヤリイカ　,イカ　マガキ　ホタテガイ　ニシン　ホテイウオ　ヤリイカ　,イカ　エビ　ウニ　マガキ　ホタテガイ　ホッケ　ニシン　ホテイウオ　ヤリイカ　,エビ　ウニ　ホッケ　,エビ　ウニ　ホッケ　,イカ　エビ　ウニ　,イカ　ウニ　,イカ　ウニ　サンマ　,ウニ　サンマ　,クロマグロ　ニシン　シシャモ　,クロマグロ　タコ　ニシン　シシャモ　エゾアワビ　ブリ　,クロマグロ　マガキ　タコ　ホタテガイ　ホテイウオ　エゾアワビ　ブリ　,"['イカ', 'ウニ', 'タコ', 'ホッケ', 'ニシン', 'ホテイウオ', 'ヤリイカ']",https://tblg.k-img.com/restaurant/images/Rvw/166112/320x320_square_3a2f5d442f36be0cec40dc4289f027ac.jpg,http://www.robata-hakodateyama.com/,https://tabelog.com/hokkaido/A0105/A010501/1003412/
函館海鮮居酒屋 笑まる,北海道函館市深堀町30-29 , 魚介料理・海鮮料理、寿司、ステーキ,"3,999",60000,1,1,1,1,1,1,1,1,1,3,3,3,1.0,1.0,1.0,1,1,1.0,1.0,1.0,1,1.0,2.0,2.0,1,1,1,1,1,1,1,1,1,2,3,3,3,2,1,イカ　,イカ　,イカ　,,,イカ　,イカ　,イカ　,,クロマグロ　,クロマグロ　タコ　,クロマグロ　タコ　,"['タコ', 'イカ']",https://tblg.k-img.com/restaurant/images/Rvw/146162/320x320_square_146162528.jpg,https://www.waramaru.com/,https://tabelog.com/hokkaido/A0105/A010501/1063598/
函館麺工房,北海道函館市美原4-7-6 , ラーメン,60000,999,3,3,3,1,1,1,1,1,1,1,1,3,1.0,1.0,1.0,1,1,1,1,1,1,1,1.0,2.0,1,1,1,1,1,1,1,1,1,1,2,2,3,1,1,マガキ　,マガキ　,マガキ　,,,,,,,,ブリ　,マガキ　ブリ　,[],https://tblg.k-img.com/restaurant/images/Rvw/7632/320x320_square_7632173.jpg,,https://tabelog.com/hokkaido/A0105/A010501/1011943/
乃が美 函館店,北海道函館市本町6-12 テーオービル, パン,60000,999,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,[],https://tblg.k-img.com/restaurant/images/Rvw/138384/320x320_square_138384464.jpg,,https://tabelog.com/hokkaido/A0105/A010501/1061478/
蕎麦ONJIKI,北海道函館市戸倉町143-4 フレスポ戸倉, そば、かつ丼・かつ重、定食・食堂,999,999,1,1,1,1,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1,1,1.0,1.0,1.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.5,1,イカ　,イカ　,イカ　,,,イカ　,イカ　,イカ　,,,,,['イカ'],https://tblg.k-img.com/restaurant/images/Rvw/136703/320x320_square_136703757.jpg,,https://tabelog.com/hokkaido/A0105/A010501/1030235/
北菓り,北海道函館市若松町11-10 , お好み焼き・たこ焼き（その他）,60000,999,1,1,1,1,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1,1,1.0,1.0,1.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.5,1,イカ　,イカ　,イカ　,,,イカ　,イカ　,イカ　,,,,,['イカ'],https://tblg.k-img.com/restaurant/images/Rvw/154976/320x320_square_154976977.jpg,,https://tabelog.com/hokkaido/A0105/A010501/1025086/
花鳥風月,北海道函館市本町9-28 , 居酒屋、レストラン（その他）,"3,999",60000,3,3,3,1,1,3,3,3,3,3,3,3,2.0,2.0,2.0,1,1,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1,1,1,1,1,1,1,2,3,3,2,2,3,1.5,1,キチジ　イカ　,キチジ　イカ　,キチジ　イカ　,,,イカ　,イカ　,イカ　サンマ　,シラウオ　サンマ　,シラウオ　クロマグロ　,キチジ　クロマグロ　,キチジ　クロマグロ　,['イカ'],https://tblg.k-img.com/restaurant/images/Rvw/88559/320x320_square_88559211.jpg,http://hakodate-kachofugetsu.com/,https://tabelog.com/hokkaido/A0105/A010501/1016597/
函館 カネニ 朝市店,北海道函館市若松町9-7 , 郷土料理（その他）,60000,999,1,1,1,1,1,1,1,1,1,1,3,3,1,1,1,1,1,1,1,1,1,1,2.0,2.0,1,1,1,1,1,1,1,1,1,1,3,3,5,1,1,,,,,,,,,,,タラバガニ　ズワイガニ　,タラバガニ　ズワイガニ　,[],https://tblg.k-img.com/restaurant/images/Rvw/63835/320x320_square_63835525.jpg,,https://tabelog.com/hokkaido/A0105/A010501/1051403/
マクドナルド 函館鍛治店,北海道函館市鍛治2-39 , ハンバーガー,999,999,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,,,,,,,,,,,,,[],https://tblg.k-img.com/restaurant/images/Rvw/155630/320x320_square_155630244.jpg,,https://tabelog.com/hokkaido/A0105/A010501/1025840/
